Date,Type,Country,Activity,Sex ,Age,Injury,Fatal (Y/N),Species,Fatality,Country_value,Sex_value
1-Sep-74,Sea Disaster,AUSTRALIA,3.3 m fishing boat sank. Treveluwe & Peter Hodgson (wearing lifejackets) were drifting in the current,M,30,"Missing, believed taken by a shark",N,,0.0,2.0,0.0
Sep-74,Unprovoked,USA,Surfing,M,24,No injury,N,White shark,0.0,1.0,0.0
23-Aug-74,Unprovoked,HONG KONG,Freedom Swimming,M,22,Survived,N,,0.0,26.0,0.0
16-Aug-74,Unprovoked,HONG KONG,Freedom swimming,M,,FATAL,Y,,1.0,26.0,0.0
16-Aug-74,Unprovoked,HONG KONG,Freedom swimming,M,19,Arm broken & severely lacerated,N,,0.0,26.0,0.0
16-Aug-74,Unprovoked,HONG KONG,Freedom swimming,M,18,Left foot bitten,N,,0.0,26.0,0.0
10-Aug-74,Unprovoked,CROATIA,,M,21,Foot severed FATAL,Y,White shark,1.0,25.0,0.0
5-Aug-74,Unprovoked,USA,Surfing,M,,Minor injuries to hand,N,White shark,0.0,1.0,0.0
26-Jul-74,Unprovoked,USA,Free diving for abalone (submerged),M,36,Minor bite on heel & swim fin bitten,N,White shark,0.0,1.0,0.0
20-Jul-74,Unprovoked,USA,Swimming,M,17,FATAL,Y,Small shark,1.0,1.0,0.0
2-Jul-74,Sea Disaster,USA,Adrift after the sinking of the motor yacht Princess Dianne,M,10,Arm bitten FATAL,Y,Large shark,1.0,1.0,0.0
20-Jun-74,Unprovoked,USA,Swimming,F,61,Lacerations to hip and leg,N,,0.0,1.0,1.0
26-May-74,Unprovoked,USA,Free diving (but on surface),M,45,Leg bitten,N,White shark,0.0,1.0,0.0
Reported 25-Apr-1974,Sea Disaster,BRAZIL,Fishing boat swamped in a storm,M,,FATAL,Y,,1.0,7.0,0.0
20-Apr-74,Unprovoked,SOUTH AFRICA,Spearfishing,M,22,Left knee lacerated,N,Raggedtooth shark,0.0,3.0,0.0
14-Apr-74,Unprovoked,SOUTH AFRICA,Standing,M,19,Lower right leg lacerated,N,,0.0,3.0,0.0
12-Apr-74,Unprovoked,USA,Swimming,F,11,Foot bitten,N,,0.0,1.0,1.0
4-Apr-74,Unprovoked,SOUTH AFRICA,Surfing,M,17,Right foot lacerated,N,Dusky shark,0.0,3.0,0.0
21-Mar-74,Unprovoked,SOUTH AFRICA,Surfing,M,21,"No injury, surfboard bitten",N,Medium shark,0.0,3.0,0.0
Mar-74,Watercraft,SOUTH AFRICA,Fishing for kob,,,"No injury to occupant, shark holed boat",N,White shark,0.0,3.0,
13-Feb-74,Unprovoked,SOUTH AFRICA,Swimming,M,14,"Right calf removed, leg surgically amputated below the knee",N,,0.0,3.0,0.0
13-Feb-74,Unprovoked,SOUTH AFRICA,Swimming,M,19,Right shin lacerated,N,,0.0,3.0,0.0
Feb-74,Watercraft,SOUTH AFRICA,Fishing for red fish,,,"No injury to occupant, but  a shark chasing a hooked fish holed his boat above the waterline",N,White shark,0.0,3.0,
Early Feb-1974,Watercraft,SOUTH AFRICA,Fishing for kob,,,"No injury,  shark leapt into boat & bit one of the boat's seats",N,White shark,0.0,3.0,
13-Jan-74,Unprovoked,SOUTH AFRICA,Sitting,M,42,2 minor lacerations in foot,N,Raggedtooth shark,0.0,3.0,0.0
9-Jan-74,Unprovoked,AUSTRALIA,Diving for abalone,M,26,"FATAL, right leg severed  ",Y,White shark,1.0,2.0,0.0
7-Jan-74,Unprovoked,SOUTH AFRICA,Swimming,M,33,Knee & calf lacerated,N,Medium shark,0.0,3.0,0.0
7-Jan-74,Unprovoked,MOZAMBIQUE,Swimming,M,,FATAL,Y,,1.0,16.0,0.0
7-Jan-74,Unprovoked,MOZAMBIQUE,Swimming,M,32,FATAL,Y,,1.0,16.0,0.0
Summer 1974,Unprovoked,AUSTRALIA,Spearfishing,M,,8 to 10 puncture marks around knee,N,Bronze whaler shark,0.0,2.0,0.0
1974,Unprovoked,CROATIA,,,,FATAL,Y,,1.0,25.0,
25-Dec-73,Unprovoked,MOZAMBIQUE,Spearfishing,M,41,"Right leg severed at knee, abrasion on left ankle",N,,0.0,16.0,0.0
21-Dec-73,Unprovoked,MOZAMBIQUE,Swimming ,M,20,FATAL,Y,,1.0,16.0,0.0
Reported 18-Dec-1973,Unprovoked,PHILIPPINES,Swimming,M,19,FATAL,Y,,1.0,12.0,0.0
18-Dec-73,Unprovoked,USA,Swimming,M,,Leg bitten,N,,0.0,1.0,0.0
Dec-73,Unprovoked,MEXICO,Swimming alongside yacht Mexico Fiesta,M,20s,FATAL,Y,,1.0,8.0,0.0
25-Nov-73,Unprovoked,AUSTRALIA,,,,Survived,N,,0.0,2.0,
24-Nov-73,Unprovoked,USA,Surfing,M,13,Foot bitten,N,,0.0,1.0,0.0
3-Nov-73,Unprovoked,AUSTRALIA,,M,,Knee lacerated,N,,0.0,2.0,0.0
29-Sep-73,Sea Disaster,SOUTH AFRICA,Being pulled to shore from wreck of 25-ton fishing vessel Alan S,M,,"FATAL, thigh bitten ",Y,,1.0,3.0,0.0
14-Sep-73,Unprovoked,BAHAMAS,"Free diving, Spearfishing",M,11,Left hand & forearm lacerated,N,Medium shark,0.0,6.0,0.0
Reported 10-Sep-1973,Unprovoked,HONG KONG,Freedom Swimming,M,20,FATAL,Y,,1.0,26.0,0.0
9-Sep-73,Unprovoked,MEXICO,"Free diving, Spearfishing",M,37,"FATAL, leg bitten ",Y,White shark,1.0,8.0,0.0
Sep-73,Unprovoked,EGYPT,,M,,Massive wound on right thigh with femur exposed,N,Tiger shark,0.0,14.0,0.0
25-Aug-73,Unprovoked,AUSTRALIA,Surfing,M,16,Right foot severed,N,Large shark,0.0,2.0,0.0
16-Aug-73,Unprovoked,USA,Crabbing (spearing crabs),M,17,Elbow bitten,N,Blacktip shark,0.0,1.0,0.0
13-Jun-73,Unprovoked,HONG KONG,Freedom Swimming,M,,"One man was killed by a shark, the other was injured",N,,0.0,26.0,0.0
4-Apr-73,Unprovoked,MEXICO,Wading,M,45,"FATAL, multiple bites ",Y,,1.0,8.0,0.0
26-Mar-73,Unprovoked,AUSTRALIA,,M,,Survived,N,,0.0,2.0,0.0
5-Mar-73,Unprovoked,MOZAMBIQUE,Spearfishing,M,28,FATAL,Y,,1.0,16.0,0.0
Mar-73,Unprovoked,SOUTH AFRICA,Spearfishing,M,26,Hip bruised,N,Medium shark,0.0,3.0,0.0
27-Feb-73,Unprovoked,MEXICO,Swimming,,57,"FATAL, multiple bites ",Y,,1.0,8.0,
21-Jan-73,Provoked,SOUTH AFRICA,Fishing from paddleski,M,,Hooked & gaffed shark bit his right elbow PROVOKED INCIDENT,N,Small shark,0.0,3.0,0.0
9-Jan-73,Unprovoked,USA,Surfing,M,,Leg bitten,N,Medium shark,0.0,1.0,0.0
1973,Unprovoked,PALAU,Scuba diving (submerged),M,,"No injury, shark grabbed scuba tank and descended to 110' before releasing him ",N,Tiger shark,0.0,78.0,0.0
1973,Unprovoked,PALAU,Scuba diving & U/W photography,M,,Hand & right shoulder lacerated,N,Reef shark,0.0,78.0,0.0
1973,Unprovoked,SOUTH AFRICA,Surfing,M,13,"No injury, surboard flung into air & dented",N,,0.0,3.0,0.0
31-Dec-72,Unprovoked,SOUTH AFRICA,Treading water,M,29,Lower left leg & foot bitten,N,,0.0,3.0,0.0
26-Dec-72,Unprovoked,MOZAMBIQUE,Swimming,M,25,"Hip, leg, arm, hand & shoulder bitten",N,Large shark,0.0,16.0,0.0
25-Dec-72,Unprovoked,MEXICO,Body surfing,M,17,"FATAL, hand severed, right leg and torso bitten ",Y,,1.0,8.0,0.0
24-Dec-72,Unprovoked,SOUTH AFRICA,Swimming,M,,"No injury, swim fin bitten",N,White shark,0.0,3.0,0.0
21-Dec-72,Unprovoked,AUSTRALIA,,M,,Hand bitten,N,,0.0,2.0,0.0
8-Dec-72,Provoked,AUSTRALIA,,,24,PROVOKED INCIDENT,N,,0.0,2.0,
1-Dec-72,Unprovoked,REUNION,Spearfishing,,,FATAL,Y,,1.0,11.0,
21-Oct-72,Unprovoked,AUSTRALIA,Spearfishing,M,24,Right arm bitten,N,,0.0,2.0,0.0
21-Oct-72,Unprovoked,AUSTRALIA,Surfing,M,19,Lacerations to thigh & buttocks,N,Bronze whaler shark,0.0,2.0,0.0
14-Oct-72,Unprovoked,USA,Scuba diving,M,,"FATAL, body not recovered",Y,Oceanic whitetip shark,1.0,1.0,0.0
14-Oct-72,Unprovoked,USA,Surfing,M,17,Survived,N,,0.0,1.0,0.0
Reported 10-Oct-1972,Unprovoked,NEW ZEALAND,Swimming,M,17,"No injury, leg of jeans torn off",N,,0.0,5.0,0.0
9-Sep-72,Unprovoked,USA,Surfing,M,,Legs & board bitten,N,White shark,0.0,1.0,0.0
29-Aug-72,Unprovoked,USA,Surfing,M,15,Left calf bitten,N,,0.0,1.0,0.0
17-Aug-72,Unprovoked,USA,Spearfishing,M,,Forearm bitten,N,Large shark,0.0,1.0,0.0
8-Aug-72,Unprovoked,AUSTRALIA,Diving for abalone,M,45,Left foot bitten,N,White shark,0.0,2.0,0.0
Reported 26-Jun-1972,Unprovoked,AUSTRALIA,,M,,FATAL,Y,,1.0,2.0,0.0
Reported 26-Jun-1972,Unprovoked,AUSTRALIA,,M,,FATAL,Y,,1.0,2.0,0.0
10-Jun-72,Unprovoked,USA,Surfing,M,22,Buttocks bitten,N,Medium shark,0.0,1.0,0.0
28-May-72,Unprovoked,USA,Free diving for abalone,M,32,Bitten on legs & buttock,N,Large shark,0.0,1.0,0.0
6-May-72,Unprovoked,FRENCH POLYNESIA,Spearfishing,M,27,Thigh bitten,N,Reef shark,0.0,19.0,0.0
16-Apr-72,Unprovoked,WESTERN SAMOA,Swimming,M,25,FATAL,Y,Tiger shark,1.0,176.0,0.0
1-Apr-72,Unprovoked,AUSTRALIA,,F,,Left leg bitten,N,,0.0,2.0,1.0
1-Apr-72,Unprovoked,MOZAMBIQUE,Swimming,M,19,FATAL,Y,,1.0,16.0,0.0
21-Mar-72,Provoked,PACIFIC OCEAN,Fishing,M,33,Arm bitten by hooked shark PROVOKED INCIDENT,N,,0.0,30.0,0.0
16-Mar-72,Unprovoked,USA,Spearfishing,M,,Leg bitten,N,,0.0,1.0,0.0
20-Feb-72,Unprovoked,AUSTRALIA,Surfing,M,18,Laceration above knee,N,Medium shark,0.0,2.0,0.0
12-Feb-72,Unprovoked,AUSTRALIA,,,,Survived,N,,0.0,2.0,
1-Jan-72,Unprovoked,SOUTH AFRICA,Swimming,M,20,"FATAL, coroner's Verdict: ""Death presumably through shark attack & drowning""",Y,,1.0,3.0,0.0
1-Jan-72,Unprovoked,SOUTH AFRICA,Sitting in shallows,F,30,Foot bitten,N,Zambesi shark,0.0,3.0,1.0
1-Jan-72,Unprovoked,MOZAMBIQUE,Standing,M,24,"Leg severed at knee,  hand severed, arms, torso & buttock severely lacerated",N,White shark,0.0,16.0,0.0
Jan-72,Unprovoked,MOZAMBIQUE,Spearfishing,M,,Puncture wounds to arm,N,,0.0,16.0,0.0
1972,Unprovoked,FRANCE,Swimming,,,Shoulder injured,N,White shark,0.0,45.0,
1972,Unprovoked,MARSHALL ISLANDS,"Free diving, collecting shells",M,,Right hand & torso lacerated,N,Reef shark,0.0,42.0,0.0
23-Dec-71,Unprovoked,AUSTRALIA,,,22,Survived,N,,0.0,2.0,
16-Dec-71,Unprovoked,SOUTH AFRICA,Swimming,F,16,Right forearm bitten,N,White shark,0.0,3.0,1.0
5-Dec-71,Unprovoked,AUSTRALIA,,M,20,FATAL,Y,,1.0,2.0,0.0
Reported 25-Nov-1971,Unprovoked,HONG KONG,Freedom Swimming,M,20,"Left leg severely bitten, surgically amputated",N,,0.0,26.0,0.0
27-Oct-71,Provoked,AUSTRALIA,,,20,PROVOKED INCIDENT,N,,0.0,2.0,
23-Oct-71,Unprovoked,USA,Surfing,M,18,"Right shoulder, arm & hand bitten",N,Medium shark,0.0,1.0,0.0
14-Oct-71,Unprovoked,SOUTH AFRICA,Swimming,M,25,Wrist & hand lacerated,N,Medium shark,0.0,3.0,0.0
2-Oct-71,Unprovoked,USA,Scuba diving,M,30,Bitten on legs,N,Large shark,0.0,1.0,0.0
25-Sep-71,Unprovoked,USA,Surfing,,17,Left foot injured,N,,0.0,1.0,
7-Sep-71,Unprovoked,CROATIA,Swimming,M,34,FATAL,Y,White shark,1.0,25.0,0.0
5-Sep-71,Unprovoked,AUSTRALIA,Fishing,M,51," FATAL. Shark bite was minor injury, but he suffered a heart attack afterwards and died 6 hours later",Y,,1.0,2.0,0.0
21-Aug-71,Provoked,AUSTRALIA,Scuba diving & feeding fish,M,26,Eight puncture wounds to right leg by captive shark PROVOKED INCIDENT,N,Nurse shark,0.0,2.0,0.0
26-Jul-71,Unprovoked,USA,Wading,M,8,Laceration to left ankle,N,,0.0,1.0,0.0
19-Jul-71,Unprovoked,USA,Hookah diving (submerged),M,,"Major injuries to head, buttocks & back",N,White shark,0.0,1.0,0.0
30-Jun-71,Unprovoked,SOUTH AFRICA,Surfing,M,21,Leg & surfboard bitten,N,White shark,0.0,3.0,0.0
1-Jun-71,Unprovoked,BRITISH ISLES,Scuba diving,M,32,"No injury, said to have been attacked by shark but drove it away with a lobster hook",N,Porbeagle shark,0.0,159.0,0.0
Reported 16-Apr-1971,Unprovoked,KENYA,Swimming,M,16,Right foot bitten,N,Medium shark,0.0,50.0,0.0
11-Apr-71,Unprovoked,SOUTH AFRICA,Swimming,M,>50,"FATAL, multiple bites ",Y,White shark,1.0,3.0,0.0
6-Apr-71,Unprovoked,MEXICO,Surfing,M,19,"FATAL, left thigh bitten ",Y,,1.0,8.0,0.0
5-Apr-71,Unprovoked,VENEZUELA,,M,14,"FATAL, body not recovered",Y,,1.0,41.0,0.0
5-Apr-71,Unprovoked,VENEZUELA,,M,66,"FATAL, body not recovered",Y,,1.0,41.0,0.0
Late Apr-1971,Sea Disaster,MOZAMBIQUE,Wreck of the 1689-ton Portuguese  coaster Angoche,,,"FATAL, it was  thought  the surviving crew  were taken by sharks",Y,,1.0,16.0,
30-Mar-71,Unprovoked,NEW ZEALAND,Surfing,M,16,Lacerations to left leg ,N,White shark,0.0,5.0,0.0
2-Jan-71,Unprovoked,AUSTRALIA,Swimming,M,,Torso lacerated,N,,0.0,2.0,0.0
1971,Unprovoked,USA,Free diving ,M,,"Minor injury, arc of tooth impressions in wetsuit",N,White shark,0.0,1.0,0.0
1971,Unprovoked,AUSTRALIA,Surfing,M,15,Severe lacerations to thigh,N,White shark,0.0,2.0,0.0
1971,Unprovoked,IRAN,,M,,Survived,N,,0.0,23.0,0.0
1971,Unprovoked,IRAN,,M,,Survived,N,,0.0,23.0,0.0
17-Dec-70,Unprovoked,MOZAMBIQUE,Fishing for prawns,M,18,"FATAL, arm severed  ",Y,,1.0,16.0,0.0
13-Dec-70,Unprovoked,MOZAMBIQUE,Fishing for prawns,M,18 to 22,"FATAL, decapitated and arm severed",Y,,1.0,16.0,0.0
7-Dec-70,Unprovoked,MICRONESIA,Fishing,M,,Laceration to thigh,N,Medium shark,0.0,102.0,0.0
3-Dec-70,Sea Disaster,USA,Shipwreck,M,41,Right thigh lacerated,N,,0.0,1.0,0.0
24-Oct-70,Unprovoked,USA,Body surfing,M,,Shoulder & arm bitten,N,,0.0,1.0,0.0
Oct-70,Unprovoked,USA,Surfing,M,,Bitten on right leg above the ankle,N,,0.0,1.0,0.0
28-Sep-70,Unprovoked,MICRONESIA,Diving,M,43,Lacerations & punctures to right arm & shoulder ,N,Silvertip shark,0.0,102.0,0.0
13-Sep-70,Provoked,PALAU,Spearfishing,M,20,"Another diver shot shark, shark bit his left foream  PROVOKED INCIDENT",N,Small shark,0.0,78.0,0.0
5-Sep-70,Unprovoked,USA,Floating on a raft,M,18,Laceration to left foot,N,,0.0,1.0,0.0
2-Sep-70,Provoked,AUSTRALIA,,M,20,PROVOKED INCIDENT,N,,0.0,2.0,0.0
Sep-70,Unprovoked,USA,Swimming,M,,Foot lacerated,N,Dogfish,0.0,1.0,0.0
Sep-70,Unprovoked,USA,Scuba diving,M,,Calf / knee injured?,N,,0.0,1.0,0.0
22-Jun-70,Provoked,USA,Fishing,M,13,Bitten on calf by hooked shark PROVOKED INCIDENT,N,Medium shark,0.0,1.0,0.0
15-Jun-70,Provoked,SOUTH AFRICA,Scuba Diving,M,25,2 cm laceration on knee PROVOKED INCIDENT,N,Raggedtooth shark,0.0,3.0,0.0
13-Jun-70,Unprovoked,GRENADA,Wading,M,16,"FATAL, multiple injuries to both legs  ",Y,,1.0,84.0,0.0
13-Jun-70,Unprovoked,GRENADA,Wading,M,18,"FATAL, body not recovered",Y,,1.0,84.0,0.0
Jun-70,Sea Disaster,PHILIPPINES,Motor launch Baby Princesa capsized with 22 people on board,,,"2 people survived, 6 drowned & the others were killed by sharks",Y,,1.0,12.0,
4-Apr-70,Unprovoked,GRENADA,Swimming,M,14,"FATAL, body not recovered",Y,,1.0,84.0,0.0
23-Mar-70,Unprovoked,USA,Wading,M,19,Foot & calf lacerated,N,,0.0,1.0,0.0
23-Jan-70,Unprovoked,MOZAMBIQUE,Swimming,M,14,"Hands severed, forearm severely lacerated",N,,0.0,16.0,0.0
23-Jan-70,Unprovoked,MOZAMBIQUE,Swimming,M,16,Leg severed at knee,N,Zambesi shark,0.0,16.0,0.0
23-Jan-70,Unprovoked,MOZAMBIQUE,Swimming,M,12,"Arm severed, thigh bitten",N,Zambesi shark,0.0,16.0,0.0
23-Jan-70,Unprovoked,MOZAMBIQUE,Swimming,M,10,Leg severed at knee,N,Zambesi shark,0.0,16.0,0.0
    16-Jan-1970,Sea Disaster,EGYPT,Air disaster,M,,FATAL,Y,,1.0,14.0,0.0
10-Jan-70,Unprovoked,MEXICO,Swimming,M,22,Leg bitten,N,,0.0,8.0,0.0
Reported 09-Jan-1970,Unprovoked,ENGLAND,Attempted to return injured shark to the sea,M,,Leg bitten,N,Blue shark,0.0,28.0,0.0
 Jan-1970,Unprovoked,PAPUA NEW GUINEA,Freediving,M,15,Lacerations to back,N,,0.0,4.0,0.0
1970s,Unprovoked,SRI LANKA,Spearfishing / freediving,M,,Swim fins badly torn by the shark's teeth,N,,0.0,38.0,0.0
Late 1970s,Unprovoked,SPAIN,Spearfishing,M,,Minor injury,N,Blue shark,0.0,17.0,0.0
Ca. 1970,Watercraft,ITALY,Fishing on a boat,M,,No injury,N,White shark,0.0,13.0,0.0
1970s,Unprovoked,IRAQ,Washing cooking pans,F,28,Left hand severed,N,,0.0,37.0,1.0
1970s,Unprovoked,IRAQ,Washing clothes on stairs,F,25,Left foot severed,N,,0.0,37.0,1.0
1970s,Unprovoked,IRAQ,Swimming,M,35,"FATAL, left leg severed",Y,,1.0,37.0,0.0
1970s,Unprovoked,IRAQ,"Fishing, trying to catch the end of his fishing line",M,35,Left hand bitten,N,,0.0,37.0,0.0
30-Nov-69,Unprovoked,AUSTRALIA,Swimming,M,15,Left thigh lacerated,N,,0.0,2.0,0.0
11-Nov-69,Unprovoked,USA,Scuba diving for lobsters,M,,"Abrasions to upper leg, laceration to ankle, scuba tank bitten",N,Large shark,0.0,1.0,0.0
5-Nov-69,Provoked,AUSTRALIA,,M,27,PROVOKED INCIDENT,N,,0.0,2.0,0.0
14-Oct-69,Unprovoked,USA,Diving,M,,No injury,N,Oceanic whitetip shark,0.0,1.0,0.0
6-Sep-69,Unprovoked,USA,Free diving for abalone,M,53,Leg & ankle severely bitten,N,White shark,0.0,1.0,0.0
29-Aug-69,Unprovoked,USA,Floating on his back,M,,Laceration to right leg,N,,0.0,1.0,0.0
22-Aug-69,Provoked,USA,Fishing,M,28,Leg bitten by netted shark PROVOKED INCIDENT,N,,0.0,1.0,0.0
2-Aug-69,Unprovoked,USA,Surfing,M,15,Lacerations to lower leg,N,,0.0,1.0,0.0
2-Aug-69,Unprovoked,USA,Body surfing,M,13,Lacerations to right lower leg & left arm and hand,N,Small shark,0.0,1.0,0.0
27-Jul-69,Provoked,ENGLAND,,M,,Arm lacerated. Recorded as PROVOKED INCIDENT,N,,0.0,28.0,0.0
22-Jul-69,Provoked,USA,,M,13,Scrape on head. Recorded as PROVOKED INCIDENT,N,Nurse shark,0.0,1.0,0.0
20-Jul-69,Unprovoked,USA,Free diving for abalone but at surface,M,,"Foot bitten, minor injury",N,White shark,0.0,1.0,0.0
12-Jun-69,Unprovoked,JAMAICA,Diving,M,27,Multiple lacerations,N,,0.0,24.0,0.0
Jun-69,Unprovoked,USA,Wading,M,8,No injury,N,,0.0,1.0,0.0
25-May-69,Provoked,USA,Surf-fishing,M,,Foot lacerated when he stepped on the shark  PROVOKED INCIDENT,N,Small shark,0.0,1.0,0.0
24-May-69,Provoked,USA,Diving,M,23,Laceration to buttocks Recorded as PROVOKED INCIDENT,N,Nurse shark,0.0,1.0,0.0
14-May-69,Unprovoked,AUSTRALIA,,,,Survived,N,,0.0,2.0,
19-Aug-69,Provoked,USA,Fishing,M,adult,Laceration to foot from dead shark PROVOKED INCIDENT,N,Lemon shark,0.0,1.0,0.0
25-Mar-69,Provoked,AUSTRALIA,,M,65,Foot lacerated. Recorded as PROVOKED INCIDENT,N,Mako shark,0.0,2.0,0.0
9-Mar-69,Unprovoked,USA,Surfing,M,16,Leg & surfboard bitten,N,White shark,0.0,1.0,0.0
Reported 17-Feb-1969,Provoked,AUSTRALIA,Fishing,M,49,Lacerations to hand from hooked shark PROVOKED INCIDENT,N,Seven gill shark,0.0,2.0,0.0
27-Jan-69,Unprovoked,AUSTRALIA,Freediving,M,21,Abrasions and lacerations to lower right leg,N,,0.0,2.0,0.0
Jan-69,Unprovoked,AUSTRALIA,,M,,Minor injury ,N,Carpet shark,0.0,2.0,0.0
Winter 1969,Provoked,BAHAMAS,Sight-seeing,,,"No injury to occupants, shark grabbed prop, Leodorn hit shark with oar, shark bit oar in half PROVOKED INCIDENT",N,Large shark,0.0,6.0,
26-Dec-68,Provoked,AUSTRALIA,Feeding mullet to sharks,M,27,Laceration to finger by a captive shark PROVOKED INCIDENT,N,Nurse shark,0.0,2.0,0.0
25-Dec-68,Unprovoked,NEW ZEALAND,Surfing,M,17,"Hit in face by shark, arm abraded, surfboard bitten",N,White shark,0.0,5.0,0.0
9-Dec-68,Unprovoked,AUSTRALIA,,M,,Survived,N,White shark,0.0,2.0,0.0
2-Dec-68,Unprovoked,SOUTH AFRICA,Spearfishing,M,28,"No injury, left elbow & torso bumped by sharks",N,Hammerhead shark,0.0,3.0,0.0
6-Nov-68,Watercraft,SOUTH AFRICA,Fishing,M,22,"Shark leapt into boat, landed on Hlope's back, then bit his left forearm",N,Blacktip shark,0.0,3.0,0.0
2-Nov-68,Provoked,AUSTRALIA,,M,16,Abrasion on shoulder Recorded as PROVOKED INCIDENT,N,,0.0,2.0,0.0
29-Oct-68,Provoked,BAHAMAS,,M,,Calf injured Recorded as PROVOKED INCIDENT,N,,0.0,6.0,0.0
13-Oct-68,Unprovoked,USA,Spearfishing using Scuba,M,,Swim fin bitten,N,Bull shark,0.0,1.0,0.0
10-Oct-68,Sea Disaster,PHILIPPINES,Sinking of the ferryboat Dumaguete ,,,Survived,N,,0.0,12.0,
15-Sep-68,Unprovoked,NEW ZEALAND,Spearfishing,M,24,"FATAL, left leg bitten, femoral artery severed  ",Y,White shark,1.0,5.0,0.0
24-Aug-68,Unprovoked,USA,Playing with a frisbee in the shallows,,9 & 12,"Shark bumped Colleen, the nudged Scott, then bit Frisbee & swam away with it",N,Hammerhead shark,0.0,1.0,
21-Aug-68,Unprovoked,USA,Standing,M,15,Leg & arm bitten,N,,0.0,1.0,0.0
13-Aug-68,Unprovoked,FRENCH POLYNESIA,Swimming,M,12,Finger severed,N,,0.0,19.0,0.0
11-Aug-68,Unprovoked,MALAYSIA,Leaving the water,,41,Hand lacerated,N,,0.0,94.0,
8-Aug-68,Unprovoked,COLUMBIA,Dynamite fishing,M,18,Lacerations to head,N,Medium shark,0.0,51.0,0.0
27-Jul-68,Unprovoked,USA,Free diving,M,25,Major injury to torso,N,White shark,0.0,1.0,0.0
23-Jul-68,Unprovoked,USA,Wading,M,33,Abrasions on lower leg,N,,0.0,1.0,0.0
16-Jul-68,Unprovoked,USA,Spearfishing using Scuba,M,33,Swimfin & knee bitten,N,Large shark,0.0,1.0,0.0
10-Jul-68,Unprovoked,BAHAMAS,Small boat with 2 men onboard hit a submerged coral formation. Men began swimming to shore,M,,"FATAL, taken by shark  ",Y,,1.0,6.0,0.0
25-Jun-68,Unprovoked,BAHAMAS,Spearfishing,M,17,"Bumped shoulder, bit head",N,Caribbean reef shark,0.0,6.0,0.0
9-Jun-68,Unprovoked,USA,Clamming,M,17,Lacerations to lower right leg & andkle,N,,0.0,1.0,0.0
Jun-68,Unprovoked,ENGLAND,,M,,Arm severely lacerated,N,Blue shark,0.0,28.0,0.0
May-68,Unprovoked,PAPUA NEW GUINEA,Standing,M,17,Lower leg severely lacerated,N,,0.0,4.0,0.0
20-Apr-68,Unprovoked,USA,,M,10,"Buttock, both legs & arm bitten",N,Silky shark,0.0,1.0,0.0
15-Apr-68,Unprovoked,AUSTRALIA,"Diving. Shark swallowed his hand, so he threw his other around the shark and went shark-back riding for 30 yards until the shark opened its jaws",M,21,Hand lacerated,N,Bronze whaler shark,0.0,2.0,0.0
Reported 11-Apr-1968,Unprovoked,PAPUA NEW GUINEA,Swimming,M,7,FATAL Laceration to chest,Y,,1.0,4.0,0.0
7-Apr-68,Provoked,AUSTRALIA,,M,47,Foot lacerated Recorded as PROVOKED INCIDENT,N,Bronze whaler shark,0.0,2.0,0.0
25-Mar-68,Unprovoked,SOUTH AFRICA,Wading & pushing dinghy toward  the shallows,M,35,Left thigh lacerated,N,Medium shark,0.0,3.0,0.0
10-Mar-68,Unprovoked,USA,Surfing,M,20,Foot lacerated,N,,0.0,1.0,0.0
26-Feb-68,Unprovoked,USA,Surfing,M,17,Foot lacerated,N,,0.0,1.0,0.0
20-Feb-68,Unprovoked,AUSTRALIA,Swimming,F,14,Thigh lacerated,N,,0.0,2.0,1.0
18-Feb-68,Provoked,NEW ZEALAND,Picking up shark by the tail,F,,Wrist bitten PROVOKED INCIDENT,N,Small shark,0.0,5.0,1.0
4-Feb-68,Unprovoked,AUSTRALIA,Spearfishing,M,26,"No injury, speargun bitten",N,Bronze whaler shark,0.0,2.0,0.0
2-Feb-68,Unprovoked,AUSTRALIA,,,,Survived,N,,0.0,2.0,
Feb-68,Unprovoked,MOZAMBIQUE,Diving,,24,No injury,N,,0.0,16.0,
17-Jan-68,Unprovoked,PAPUA NEW GUINEA,Swimming,,13,FATAL,Y,,1.0,4.0,
1968,Unprovoked,COSTA RICA,Swimming after his canoe capsized,M,,FATAL,Y,,1.0,34.0,0.0
30-Dec-67,Unprovoked,SOUTH AFRICA,Surfing,M,22,Right ankle & foot bitten,N,Medium shark,0.0,3.0,0.0
18-Dec-67,Unprovoked,FIJI,,M,27,Arm lacerated,N,,0.0,9.0,0.0
17-Dec-67,Unprovoked,AUSTRALIA,Swimming,M,59,"FATAL, presumed taken by a shark, body not recovered",Y,,1.0,2.0,0.0
14-Dec-67,Provoked,USA,,M,,"Head, shoulder, arm lacerated. Recorded as PROVOKED INCIDENT",N,,0.0,1.0,0.0
30-Nov-67,Provoked,AUSTRALIA,Freediving,M,15,Recorded as PROVOKED INCIDENT,N,Nurse shark,0.0,2.0,0.0
30-Nov-67,Unprovoked,AUSTRALIA,,M,18,Arm lacerated,N,Nurse shark,0.0,2.0,0.0
15-Nov-67,Provoked,FIJI,Freediving,M,21,Hand lacerated by speared shark PROVOKED INCIDENT,N,,0.0,9.0,0.0
4-Nov-67,Sea Disaster,PHILIPPINES,Sinking of the M/V Mindoro during a typhoon,,,Passengers taken by sharks,Y,,1.0,12.0,
